,movieId,avg_rate
265,268,3.3016643550624134
266,269,3.473905723905724
267,270,3.1675738724727838
268,271,3.3223577235772357
269,272,3.7466390899689763
270,273,3.1301398026315788
271,274,2.8531468531468533
272,275,2.716677609980302
273,276,2.977371299264567
274,277,3.4166945094108474
275,278,3.004496402877698
276,279,3.687842278203724
277,280,3.7153225806451613
278,281,3.6608511763150937
279,282,3.4087239702779564
280,283,3.0508849557522124
281,284,2.857142857142857
282,285,2.3072289156626504
283,286,2.0047619047619047
284,287,3.2160883280757098
285,288,3.2309708443443226
286,289,3.3320773263433816
287,290,3.9899824693213124
288,291,2.26796875
289,292,3.4040477405677043
290,293,4.052870388636812
291,294,3.1552162849872776
292,295,2.79295154185022
293,296,4.175119087350951
294,297,3.0914396887159534
295,298,3.495798319327731
296,299,3.7194444444444446
297,300,3.6601490236382324
298,301,3.5208333333333335
299,302,3.745683930942895
300,303,3.034431137724551
301,304,3.160741885625966
302,305,2.68920217878885
303,306,4.089404914074705
304,307,3.9941986386138613
305,308,3.9109699536196816
306,309,3.6295454545454544
307,310,2.723404255319149
308,311,2.625
309,312,2.6061806656101427
310,313,3.0141093474426808
311,314,3.8397225725094577
312,315,2.8826471159448435
313,316,3.3537299527517135
314,317,3.127927927927928
315,318,4.444275109384986
316,319,3.7765007320644215
317,320,3.245928338762215
318,321,3.7560553633217992
319,322,3.6902868994123748
320,324,3.681917211328976
321,325,2.6302301255230125
322,326,4.072842438638163
323,327,2.792503639010189
324,328,3.1338183421516757
325,329,3.3203134796238243
326,330,2.7717622080679405
327,331,3.257455268389662
328,332,2.743333333333333
329,333,3.3479540771268765
330,334,3.808067664281067
331,335,3.2412398921832883
332,336,2.851145038167939
333,337,3.757690915671372
334,338,2.960604617948108
335,339,3.4847708230655496
336,340,3.3252501924557354
337,341,3.5723684210526314
338,342,3.496287913082843
339,343,2.615162037037037
340,344,2.979264567669173
341,345,3.646741817462672
342,346,3.429140832595217
343,347,3.3978847556528082
344,348,3.6889962200755986
345,349,3.6457930367504834
346,350,3.4601974592653963
347,351,3.2852504638218925
348,352,3.2392188771358827
349,353,3.508860353130016
350,354,3.147457627118644
351,355,2.414408141403321
352,356,4.024602489042454
353,357,3.6463094351456236
354,358,3.238313473877177
355,359,3.2873563218390807
356,360,2.719337289812067
357,361,3.3317062818336165
358,362,3.385508462722059
359,363,3.9937791601866253
360,364,3.777696163152437
361,365,3.17
362,366,2.9364089775561095
363,367,3.150006754018641
364,368,3.4074932406334493
365,369,3.2974874371859295
366,370,2.9362981690032943
367,371,3.243444055944056
368,372,3.2481120417410407
369,373,3.7803268384663733
370,374,2.3887535975204783
371,375,3.2169811320754715
372,376,3.2664240853354602
373,377,3.4385535307517086
374,378,3.0949705724986623
375,379,2.723614413755259
376,380,3.4659028384632813
377,381,3.3289432909823367
378,382,3.0019552465783184
379,383,3.184959349593496
380,384,2.932300163132137
381,385,3.5703125
382,386,2.819327731092437
383,387,2.668097281831187
384,388,3.5544464609800364
385,389,3.485
386,390,3.4316502463054186
387,391,3.138968481375358
388,392,3.239669421487603
389,393,1.8651299656694458
390,394,3.33587786259542
391,395,3.076923076923077
392,396,2.5
393,397,2.1538461538461537
394,398,3.3974358974358974
395,399,2.25
396,400,2.38
397,401,3.1944444444444446
398,402,2.925
399,403,1.8461538461538463
400,404,3.3066666666666666
401,405,2.388460302153648
402,406,3.0692307692307694
403,407,3.1457985531441293
404,408,3.23728813559322
405,409,3.023201856148492
406,410,2.9611116083415374
407,411,2.774336283185841
408,412,3.5534216932648093
409,413,2.7860201241704132
410,414,2.623263888888889
411,415,2.728471001757469
412,416,2.581117021276596
413,417,3.528813559322034
414,418,2.5792540792540795
415,419,2.4120559114735003
416,420,2.656210283073368
417,421,3.2715678919729934
418,422,3.203897338403042
419,423,3.009355961705831
420,424,2.7142857142857144
421,425,3.475484606613455
422,426,3.067036890122967
423,427,2.4294201520912546
424,428,3.823632538569425
425,429,2.3593117408906883
426,430,2.3273809523809526
427,431,3.705037996059668
428,432,2.5393048128342244
429,433,2.8640142517814726
430,434,2.9150476471891853
431,435,2.502152414194299
432,436,2.607200647249191
433,437,2.3969594594594597
434,438,2.71245247148289
435,439,2.5660377358490565
436,440,3.590664981835413
437,441,3.68459429141219
438,442,2.95382625893808
439,443,3.3345238095238097
440,444,2.2890243902439025
441,445,2.763921568627451
442,446,3.903640614562458
443,447,2.506726457399103
444,448,3.5706984667802386
445,449,3.4750733137829912
446,450,3.3261994355597366
447,451,3.0606299212598427
448,452,3.535828025477707
449,453,3.091044776119403
450,454,3.4448490040693938
451,455,2.5285842562107153
452,456,3.8383783783783785
453,457,3.9207985697258643
454,458,3.136871508379888
455,459,2.7715712988192553
456,460,2.1939203354297696
457,461,3.3233333333333333
458,462,2.6157635467980294
459,463,2.8
460,464,2.8213961922030824
461,465,3.265235457063712
462,466,2.8686138517143696
463,467,3.3610271903323263
464,468,3.2645725388601035
465,469,3.2433920704845813
466,470,1.9151234567901234
467,471,3.6831382001836546
468,472,2.79498861047836
469,473,2.3038999264164826
470,474,3.6953200775945683
471,475,3.905818613626243
472,476,3.01528384279476
473,477,3.501999200319872
474,478,2.4184782608695654
475,479,2.9187755102040818
476,480,3.602813322038432
477,481,3.3005194162750433
478,482,3.3801925025329282
479,483,3.7918088737201363
480,484,2.6802788844621515
481,485,2.682215743440233
482,486,2.678036605657238
483,487,2.617021276595745
484,488,3.4037735849056605
485,489,2.6098074608904933
486,490,3.317229038854806
487,491,3.293771846202733
488,492,3.6511103958802704
489,493,3.6138853092783507
490,494,3.2921128500823724
491,495,3.4244604316546763
492,496,3.2627388535031847
493,497,3.8660679799150253
494,498,2.8066666666666666
495,499,2.7606516290726817
496,500,3.259357352361774
497,501,3.8391274710293115
498,502,2.1595986368799696
499,503,3.1
500,504,2.972566371681416
501,505,2.448511166253102
502,506,3.4860797592174566
503,507,3.509025832555244
504,508,3.755331976788002
505,509,3.6491648980345115
506,510,2.6153846153846154
507,511,3.1168067226890757
508,512,2.915040650406504
509,513,2.928822495606327
510,514,3.459729381443299
511,515,3.8863117870722435
512,516,2.984151785714286
513,517,3.131302827164092
514,518,2.6917077175697863
515,519,2.0485171321623956
516,520,3.0626687773535712
517,521,3.298404641044235
518,522,3.5554675118858956
519,523,3.6460369163952224
520,524,3.523048760193044
521,525,3.3830409356725144
522,526,3.16796875
523,527,4.261766808846372
524,528,2.657672849915683
525,529,3.8483870967741933
526,530,3.109375
527,531,3.478965003723008
528,532,3.0622627182991646
529,533,2.830225498699046
530,534,3.8623533143038378
531,535,3.787373362984927
532,536,3.2241735537190084
533,537,3.090611863615133
534,538,3.7082340481863914
535,539,3.4175118687958568
536,540,2.520509757068897
537,541,4.143683409436834
538,542,2.7131147540983607
539,543,3.246032543190036
540,544,2.760258358662614
541,545,2.5813953488372094
542,546,1.99238074204947
543,547,2.8220551378446115
544,548,2.7204268292682925
545,549,3.8896193771626297
546,550,2.993787276341948
547,551,3.792165361971922
548,552,3.1560348537005165
549,553,3.7193935279474992
550,554,2.774891774891775
551,555,3.819201882182608
552,556,3.9757401315789473
553,558,2.7607621736062105
554,559,2.893617021276596
555,560,3.0641025641025643
556,561,3.476973684210526
557,562,3.7784604881379074
558,563,3.4543650793650795
559,564,2.3374233128834354
560,565,3.1875912408759124
561,566,2.7945205479452055
562,567,3.339385474860335
563,568,3.6416666666666666
564,569,2.8568242640499553
565,570,3.4727272727272727
566,571,3.608910891089109
567,572,2.7142857142857144
568,573,3.425373134328358
569,574,3.309679767103348
570,575,2.940591245025583
571,576,2.48
572,577,2.820957095709571
573,579,3.0
574,580,3.075488454706927
575,581,3.9801775147928993
576,582,3.3958333333333335
577,583,3.504032258064516
578,584,3.0
579,585,2.56601598524439
580,586,3.0506332359124237
581,587,3.3287802474542865
582,588,3.6824108049028026
583,589,3.921424352158615
584,590,3.6796740479718095
585,591,1.9827586206896552
586,592,3.5083669936526256
587,593,4.145371577574967
588,594,3.5617811743341403
589,595,3.6716769017432647
590,596,3.445114055184779
591,597,3.3854837247257232
592,598,3.5671641791044775
593,599,4.003943217665615
594,600,2.998263888888889
595,601,3.466666666666667
596,602,4.010294117647059
597,603,2.9582608695652173
598,604,1.9166666666666667
599,605,3.283563748079877
600,606,2.36282722513089
601,607,2.5
602,608,4.103281327068352
603,609,2.9364682341170587
604,610,3.3083645443196006
605,611,2.4551282051282053
606,612,2.656156156156156
607,613,3.598249027237354
608,614,3.092857142857143
609,615,3.8845381526104417
610,616,3.299275496934795
611,617,3.59438202247191
612,618,2.7313167259786475
613,619,2.5831932773109245
614,620,3.3653846153846154
615,621,3.607421875
616,623,3.0
617,624,2.5535714285714284
618,625,3.3055555555555554
619,626,2.8323412698412698
620,627,3.5517241379310347
621,628,3.7702132042434853
622,629,3.264705882352941
623,630,3.373529411764706
624,631,2.638116846284742
625,632,3.832089552238806
626,633,3.2970479704797047
627,634,2.2857142857142856
628,635,3.643478260869565
629,636,2.6136363636363638
630,637,2.777948268303376
631,638,3.286214953271028
632,639,2.8791322314049586
633,640,2.9348387096774196
634,641,2.413793103448276
635,642,1.6428571428571428
636,643,2.176470588235294
637,644,2.125
638,645,3.598326359832636
639,647,3.5042194092827006
640,648,3.3617342536669543
641,649,3.7295081967213113
642,650,3.432780847145488
643,651,2.21875
644,652,3.0220588235294117
645,653,3.165160472972973
646,654,2.5
647,655,1.4444444444444444
648,656,2.826982492276004
649,657,2.46875
650,658,2.764705882352941
651,659,3.732233502538071
652,660,3.269230769230769
653,661,3.288183092013078
654,662,3.2277336860670194
655,663,3.365214311016649
656,664,3.047945205479452
657,665,3.9945544554455448
658,666,3.37984496124031
659,667,2.4623376623376623
660,668,4.138405797101449
661,670,4.133098591549296
662,671,3.655634427684117
663,672,2.388888888888889
664,673,2.671826459560793
665,674,2.977685441674361
666,675,2.0
667,676,2.35
668,678,4.096096096096096
669,679,3.4489795918367347
670,680,3.5583075335397316
671,681,3.597457627118644
672,682,3.1444444444444444
673,683,2.6875
674,684,2.2777777777777777
675,685,3.534037558685446
676,687,3.042372881355932
677,688,2.3544399596367307
678,690,3.0588235294117645
679,691,3.022351797862002
680,692,2.3147268408551067
681,693,2.6842105263157894
682,694,2.947878228782288
683,695,3.1813984168865437
684,696,3.086206896551724
685,697,2.7544378698224854
686,698,2.761111111111111
687,699,2.2142857142857144
688,700,3.215376782077393
689,701,3.080357142857143
690,702,3.778787878787879
691,703,2.888888888888889
692,704,2.747983870967742
693,705,3.52200488997555
694,706,3.161290322580645
695,707,3.0584905660377357
696,708,3.321070827054339
697,709,3.209807073954984
698,710,2.677384780278671
699,711,2.533842070338421
700,712,3.5902777777777777
701,713,3.5303030303030303
702,714,3.9234990316333116
703,715,3.576923076923077
704,716,2.962406015037594
705,717,3.2222222222222223
706,718,3.4240056818181817
707,719,2.8865806667783547
708,720,4.063834154351396
709,721,2.8333333333333335
710,722,3.6237785016286646
711,723,2.7777777777777777
712,724,3.0227908277404922
713,725,2.742857142857143
714,726,3.1448087431693987
715,727,3.033333333333333
716,728,3.7930049964311205
717,729,3.439189189189189
718,730,3.2888888888888888
719,731,2.860128617363344
720,732,2.7699386503067487
721,733,3.6108419139915204
722,734,2.2837837837837838
723,735,3.5159420289855072
724,736,3.036324882207763
725,737,1.9702970297029703
726,738,3.1666666666666665
727,739,1.7857142857142858
728,741,3.9447884416924666
729,742,2.6843675417661097
730,743,2.651503759398496
731,744,2.96
732,745,4.150031415492325
733,746,3.8059210526315788
734,747,2.0547445255474455
735,748,3.096459255402239
736,749,2.526315789473684
737,750,4.2483183366821
738,751,3.5543478260869565
739,752,2.6842105263157894
740,753,3.2857142857142856
741,754,2.704035874439462
742,755,3.4246031746031744
743,756,3.0625
744,757,3.6595238095238094
745,758,3.0952380952380953
746,759,3.852861035422343
747,760,3.663107947805457
748,761,2.7061068702290076
749,762,2.249102065249925
750,763,2.8333333333333335
751,764,3.368836291913215
752,765,2.9355965353450686
753,766,3.415487714072971
754,767,3.536964980544747
755,768,3.1818181818181817
756,769,3.5428571428571427
757,770,2.142857142857143
758,771,3.3956834532374103
759,772,2.7666666666666666
760,773,3.4130434782608696
761,774,2.375
762,775,2.7636363636363637
763,776,2.9411764705882355
764,777,3.1666666666666665
765,778,3.9949652361543992
766,779,2.810838445807771
767,780,3.2578301213418985
768,781,3.4039623908663534
769,782,2.796530707923113
770,783,3.117251197101074
771,784,2.6669360205342714
772,785,3.2817356095425696
773,786,2.9195068890500364
774,787,3.9097222222222223
775,788,2.7129719264278798
776,789,3.02
777,790,3.6159420289855073
778,791,3.697530864197531
779,792,3.1052631578947367
780,793,3.1744186046511627
781,794,3.4609375
782,795,3.03125
783,796,2.975
784,797,3.2662337662337664
785,798,2.730769230769231
786,799,3.3516863063795204
787,800,4.043625827814569
788,801,2.9633333333333334
789,802,3.3038091472255173
790,803,3.5933962264150945
791,804,3.010163749294184
792,805,3.587883478750352
793,806,3.110403397027601
794,807,3.3055555555555554
795,808,3.1087751371115173
796,809,2.672319474835886
797,810,1.5515727871250915
798,812,2.46875
799,813,2.6952247191011236
800,814,2.9444444444444446
801,815,2.0185185185185186
802,816,3.6341463414634148
803,818,2.516924564796905
804,819,3.71875
805,820,2.92
806,821,3.183333333333333
807,822,3.409090909090909
808,823,3.4390243902439024
809,824,3.7857142857142856
810,825,2.7058823529411766
811,826,1.6
812,827,3.0460526315789473
813,828,2.9625935162094765
814,829,2.5485674353598884
815,830,2.943899895724713
816,831,3.573369565217391
817,832,3.3021504357711255
818,833,2.5341614906832297
819,834,2.2934782608695654
820,835,3.1222222222222222
821,836,2.768113899069636
822,837,3.377073533052736
823,838,3.7545107033639145
824,839,2.6191222570532915
825,840,2.538876889848812
826,841,3.7185185185185183
827,842,2.5585296216987867
828,843,3.533333333333333
829,844,3.8551401869158877
830,845,3.4705882352941178
831,846,3.501416430594901
832,847,2.8066666666666666
833,848,3.6066838046272496
834,849,2.6546310832025117
835,850,3.585526315789474
836,851,3.482636428065202
837,852,3.0934857934857933
838,853,3.3445945945945947
839,854,3.708904109589041
840,855,2.9375
841,856,3.5
842,857,3.0483870967741935
843,858,4.364431865392605
844,859,1.4285714285714286
845,860,3.578754578754579
846,861,3.38356504468719
847,862,3.5927835051546393
848,864,3.3714285714285714
849,865,3.3833333333333333
850,866,3.7079949467605124
851,867,2.240143369175627
852,868,3.1530612244897958
853,869,3.0618811881188117
854,870,2.1955503512880563
855,871,3.227272727272727
856,872,3.5208333333333335
857,873,2.977272727272727
858,874,2.97
859,875,3.4356435643564356
860,876,2.6319148936170214
861,877,3.2092198581560285
862,878,2.75
863,879,2.7072295805739515
864,880,2.329297498669505
865,881,2.6331938633193865
866,882,2.8909774436090228
867,884,3.21875
868,885,2.535483870967742
869,886,2.95066889632107
870,887,2.9242424242424243
871,888,2.1863711001642034
872,889,3.1587301587301586
873,890,3.03125
874,891,2.4012841091492776
875,892,3.7276150627615063
876,893,3.6448140900195694
877,894,2.8529411764705883
878,895,3.1375
879,896,3.7021791767554477
880,897,3.6611519607843137
881,898,4.172419082681393
882,899,4.082275342194009
883,900,3.806064645118294
884,901,3.6170072511535927
885,902,3.853377441041511
886,903,4.14762627357468
887,904,4.2715987791994365
888,905,4.17157691378894
889,906,4.035450516986706
890,907,3.9324022346368714
891,908,4.232711985921918
892,909,4.046545955520567
893,910,4.085978099480327
894,911,4.069420253794476
895,912,4.25684063845959
896,913,4.191617770326907
897,914,3.911463826197005
898,915,3.9096102836155886
899,916,4.082033898305085
900,917,3.611829944547135
901,918,3.74468085106383
902,919,3.982995292357781
903,920,3.818418983632335
904,921,3.7986142154671434
905,922,4.2577980234712784
906,923,4.127630057803469
907,924,3.957165650697541
908,925,3.510869565217391
909,926,4.204201680672269
910,927,3.9632183908045975
911,928,4.118553321678322
912,929,3.857142857142857
913,930,4.200102669404518
914,931,3.915921288014311
915,932,3.8234282907662083
916,933,4.0325662179765525
917,934,3.4635430376414846
918,935,3.7636655948553055
919,936,4.012589928057554
920,937,3.683991683991684
921,938,3.607334525939177
922,939,3.3069306930693068
923,940,3.8941346659652813
924,941,3.582169709989259
925,942,4.111620795107034
926,943,3.815151515151515
927,944,3.827324478178368
928,945,4.058879846816659
929,946,3.9626269956458637
930,947,4.07213785046729
931,948,3.746144355336212
932,949,3.927992370052456
933,950,4.189802130898022
934,951,4.157455683003128
935,952,3.4811951525282074
936,953,4.06498329001114
937,954,4.03245931283906
938,955,4.065005793742758
939,956,3.48546511627907
940,957,3.2579908675799087
941,958,3.15
942,959,3.737467018469657
943,960,3.5224358974358974
944,961,3.3354700854700856
945,962,3.37
946,963,3.578393881453155
947,964,3.4049844236760123
948,965,4.006526674233825
949,966,3.5042735042735043
950,967,2.7880794701986753
951,968,3.6384076433121018
952,969,4.100964851826327
953,970,3.528225806451613
954,971,3.9513513513513514
955,972,3.1037735849056602
956,973,3.856353591160221
957,974,3.4173228346456694
958,975,2.891304347826087
959,976,3.521897810218978
960,977,1.75
961,979,3.1875
962,980,2.933333333333333
963,981,2.4615384615384617
964,982,3.6526032315978454
965,983,2.9
966,984,2.628140703517588
967,985,3.5454545454545454
968,986,3.487844408427877
969,987,3.1464435146443517
970,988,3.3548387096774195
971,989,3.465909090909091
972,990,2.5033222591362128
973,991,3.505694143167028
974,992,2.606951871657754
975,993,3.415032679738562
976,994,4.001617076326003
977,996,2.9662135922330095
978,997,3.5482954545454546
979,998,3.1373873873873874
980,999,3.239091718610864
981,1000,3.1
982,1001,2.7962962962962963
983,1002,3.5604395604395602
984,1003,2.994859813084112
985,1004,2.494575936883629
986,1005,2.365106874638937
987,1006,3.02463768115942
988,1007,2.9230275817831943
989,1008,3.337797619047619
990,1009,3.1279172170849847
991,1010,3.0664007508212108
992,1011,2.706772908366534
993,1012,3.5447054698457223
994,1013,3.416929963138494
995,1014,3.36410635155096
996,1015,3.220811345646438
997,1016,3.107111111111111
998,1017,3.5138839444642223
999,1018,3.080019398642095
1000,1019,3.5471190091545504
1001,1020,3.206217162872154
1002,1021,2.75101282916948
1003,1022,3.559859596339476
1004,1023,3.729840280483054
1005,1024,3.1774193548387095
1006,1025,3.5554373270908703
1007,1026,3.234042553191489
1008,1027,3.244074074074074
1009,1028,3.727714941074112
1010,1029,3.4769521410579345
1011,1030,3.066410537870472
1012,1031,3.324492557510149
1013,1032,3.6375706214689267
1014,1033,3.4174829326209557
1015,1034,3.561335403726708
1016,1035,3.7845471713605385
1017,1036,3.925991205436639
1018,1037,2.691530628737676
1019,1038,3.214723926380368
1020,1039,3.121212121212121
1021,1040,3.2126436781609193
1022,1041,4.036136662286466
1023,1042,3.380110243454295
1024,1043,2.865296803652968
1025,1044,3.267123287671233
1026,1045,3.240740740740741
1027,1046,3.986842105263158
1028,1047,3.3265828677839853
1029,1049,3.344315245478036
1030,1050,3.7154065620542083
1031,1051,3.5398230088495577
1032,1052,3.6842105263157894
1033,1053,3.0247252747252746
1034,1054,3.3910714285714287
1035,1055,2.7137546468401488
1036,1056,3.410091743119266
1037,1057,3.391479369339148
1038,1058,3.3333333333333335
1039,1059,3.521128409223926
1040,1060,3.8524314957218673
1041,1061,3.606871437618746
1042,1062,3.311111111111111
1043,1063,3.395348837209302
1044,1064,3.037661828167909
1045,1065,3.6875
1046,1066,3.9989161849710984
1047,1067,3.4814814814814814
1048,1068,3.689655172413793
1049,1069,3.9628378378378377
1050,1070,3.122448979591837
1051,1071,3.310344827586207
1052,1073,3.747159789504746
1053,1075,2.966666666666667
1054,1076,3.8485221674876846
1055,1077,3.874295554164058
1056,1078,3.7500751427712653
1057,1079,3.8471992234340204
1058,1080,3.989549965866723
1059,1081,3.5253644314868806
1060,1082,3.672890216579537
1061,1083,3.4585679806918743
1062,1084,3.9070901588095537
1063,1085,3.6377952755905514
1064,1086,4.051629327902241
1065,1087,3.4344262295081966
1066,1088,3.1972178374112077
1067,1089,4.085645081936192
1068,1090,3.924898236092266
1069,1091,2.758167770419426
1070,1092,3.336467293458692
1071,1093,3.358314947600662
1072,1094,3.6525274725274723
1073,1095,3.8832393373281637
1074,1096,3.933596118859915
1075,1097,3.7428338653897315
1076,1098,3.0416666666666665
1077,1099,3.8512605042016808
1078,1100,2.8002141327623127
1079,1101,3.385808887915937
1080,1102,2.4886363636363638
1081,1103,3.816193623639191
1082,1104,4.014426460239268
1083,1105,1.8625
1084,1106,2.8
1085,1107,2.466666666666667
1086,1109,2.1666666666666665
1087,1110,2.5
1088,1111,3.953185955786736
1089,1112,3.38339222614841
1090,1113,2.978131212723658
1091,1114,3.1197411003236244
1092,1115,2.65625
1093,1116,3.3297872340425534
1094,1117,3.5838150289017343
1095,1118,2.4615384615384617
1096,1119,3.0868055555555554
1097,1120,3.5271567596002105
1098,1121,2.9362745098039214
1099,1122,3.45
1100,1123,3.6465968586387434
1101,1124,3.68384192096048
1102,1125,3.6521461963450914
1103,1126,2.624820143884892
1104,1127,3.6596050379065788
1105,1128,3.000331345261763
1106,1129,3.373885972408741
1107,1130,3.2096774193548385
1108,1131,4.130867950016886
1109,1132,4.075197415649677
1110,1133,2.772727272727273
1111,1134,3.16
1112,1135,3.086496028243601
1113,1136,4.178956921979839
1114,1137,3.0930232558139537
1115,1138,3.5
